DO,pH,Conductivity,Turbidity,Ammonia-N,Hardness,Sulphate,TDS,Date,WQI
4.6,7.48,1916.0,18.0,0.4,585.0,98.0,1188.0,2020-01-01,206.87828571428574
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-01-01,132.91828571428573
4.6,7.24,1195.0,12.0,0.4,335.0,103.0,828.0,2020-01-01,147.5044761904762
4.6,7.18,1082.0,12.0,0.4,310.0,64.0,738.0,2020-01-01,136.54019047619047
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-01-01,132.91828571428573
4.6,7.5,1354.0,12.0,0.4,385.0,90.0,839.0,2020-01-01,154.7577142857143
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-01-01,132.91828571428573
4.6,7.56,1220.0,18.0,0.4,325.0,88.0,820.0,2020-01-01,156.97333333333333
4.6,7.09,2032.0,26.0,0.4,525.0,156.0,1300.0,2020-01-01,229.20809523809527
3.4,7.62,524.0,10.0,0.4,180.0,32.0,320.0,2020-01-01,86.03428571428573
7.1,7.36,472.0,8.0,0.4,173.13,17.0,274.0,2020-01-01,87.98871428571428
7.2,7.42,563.0,9.0,0.4,181.98,14.0,328.0,2020-01-01,95.73666666666666
6.4,7.18,671.0,12.0,0.4,220.18,18.0,390.0,2020-01-01,105.94219047619049
6.7,7.14,979.0,14.0,0.4,246.64,30.0,558.0,2020-01-01,129.742
1.0,7.84,957.0,16.0,0.4,310.0,62.0,640.0,2020-01-01,124.80666666666667
0.8,7.62,980.0,20.0,0.4,305.0,60.0,620.0,2020-01-01,129.8342857142857
4.6,7.62,1320.0,28.0,0.4,435.0,64.0,820.0,2020-01-01,178.86761904761906
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-01-01,132.91828571428573
4.6,7.42,1152.0,14.0,0.4,310.0,84.0,730.0,2020-01-01,143.06666666666666
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-01-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-01-01,132.91828571428573
4.6,7.38,1398.0,24.0,0.4,390.0,82.0,866.0,2020-01-01,176.29847619047618
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-01-01,132.91828571428573
4.6,7.44,1824.0,19.0,0.4,425.0,162.0,1190.0,2020-01-01,203.31142857142854
2.2,7.2,388.0,8.0,0.4,130.0,14.0,220.0,2020-01-01,66.87428571428572
4.6,7.56,1520.0,28.0,0.4,395.0,82.0,988.0,2020-01-01,193.07066666666665
4.6,6.93,1516.0,18.0,0.4,390.0,80.0,940.0,2020-01-01,173.3766666666667
3.6,7.87,1738.0,11.0,0.4,396.0,36.0,963.0,2020-01-01,167.32447619047622
4.6,7.76,1977.0,25.0,0.4,580.0,126.0,1248.0,2020-01-01,224.66495238095243
4.6,7.42,1620.0,20.0,0.4,385.0,84.0,934.0,2020-01-01,180.55866666666668
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-01-01,132.91828571428573
6.7,7.48,469.0,9.0,0.4,181.0,9.0,328.0,2021-01-01,90.99828571428571
6.5,7.4,382.0,5.0,0.4,116.0,7.0,235.0,2021-01-01,74.2752380952381
6.6,7.37,592.0,8.0,0.4,179.0,8.0,334.0,2021-01-01,93.21342857142857
6.1,7.89,548.0,8.0,0.4,180.0,36.0,340.0,2021-01-01,92.86857142857143
6.2,8.03,548.0,6.0,0.4,190.0,42.0,340.0,2021-01-01,90.80523809523811
3.2,10.23,1322.0,5.0,0.4,345.0,88.0,758.0,2021-01-01,137.49304761904762
5.8,8.54,520.0,5.0,0.4,164.0,32.0,322.0,2021-01-01,85.70933333333332
6.0,8.15,526.0,5.0,0.4,170.0,35.0,320.0,2021-01-01,86.11714285714285
5.8,8.16,542.0,6.0,0.4,175.0,42.0,330.0,2021-01-01,88.69619047619048
5.8,8.11,543.0,8.0,0.4,180.0,31.0,343.0,2021-01-01,92.09161904761906
6.3,7.84,458.0,5.0,0.4,186.0,28.0,303.0,2021-01-01,83.58066666666669
6.2,8.05,310.0,5.0,0.4,122.0,18.0,190.0,2021-01-01,70.63666666666668
5.8,8.09,324.0,5.0,0.4,135.0,13.0,195.0,2021-01-01,70.45619047619049
5.2,8.06,296.0,7.0,0.4,105.0,18.0,189.0,2021-01-01,69.9377142857143
5.0,8.01,299.0,8.0,0.4,100.0,12.0,180.0,2021-01-01,70.09380952380954
5.4,7.7,394.0,5.0,0.4,115.0,18.0,240.0,2021-01-01,72.78666666666666
5.1,8.08,410.0,7.0,0.4,150.0,20.0,258.0,2021-01-01,78.39780952380953
3.6,7.58,1004.0,5.0,0.4,265.0,61.0,590.0,2021-01-01,111.78142857142856
4.3,8.16,758.0,5.0,0.4,225.0,56.0,460.0,2021-01-01,98.65285714285716
4.7,7.2,591.0,34.0,0.4,195.0,32.0,366.0,2021-01-01,132.39895238095238
5.8,7.73,503.0,6.0,0.4,170.0,34.0,312.0,2021-01-01,85.28980952380954
6.5,7.47,355.0,5.0,0.4,123.0,5.0,198.0,2021-01-01,71.84257142857143
6.3,7.38,394.0,6.0,0.4,131.0,6.0,232.0,2021-01-01,75.98314285714287
6.7,7.49,457.0,7.0,0.4,149.0,7.0,264.0,2021-01-01,83.17533333333333
6.9,7.35,962.0,12.0,0.4,216.0,14.0,647.0,2021-01-01,129.32266666666666
6.6,7.27,1048.0,14.0,0.4,244.0,18.0,748.0,2021-01-01,140.39495238095236
2.0,7.36,1124.0,18.0,0.4,338.0,25.0,642.0,2021-01-01,134.8317142857143
6.5,7.2,461.0,7.0,0.4,140.0,7.0,312.0,2021-01-01,84.29028571428572
5.6,7.89,512.0,5.0,0.4,180.0,30.0,310.0,2021-01-01,83.71190476190475
5.4,7.26,632.0,5.0,0.4,200.0,26.0,380.0,2021-01-01,89.98190476190477
5.2,7.74,518.0,5.0,0.4,190.0,28.0,320.0,2021-01-01,83.25619047619047
5.4,7.56,992.0,10.0,0.4,205.0,80.0,565.0,2021-01-01,122.2
5.6,7.68,952.0,5.0,0.4,180.0,80.0,532.0,2021-01-01,111.20457142857143
5.4,7.82,984.0,6.0,0.4,190.0,76.0,542.0,2021-01-01,114.13790476190478
6.8,7.06,498.0,9.0,0.4,159.0,10.0,284.0,2021-01-01,88.7929523809524
6.6,7.16,458.0,5.0,0.4,149.0,7.0,262.0,2021-01-01,79.1107619047619
6.7,7.23,798.0,13.0,0.4,210.0,9.0,458.0,2021-01-01,115.1787619047619
6.5,7.11,666.0,8.0,0.4,211.94,8.0,382.0,2021-01-01,98.39019047619047
6.4,7.64,312.0,5.68,0.4,130.0,12.0,194.0,2021-01-01,71.87238095238095
6.1,8.14,528.0,5.0,0.4,165.0,32.0,320.0,2021-01-01,86.13476190476192
5.6,7.86,688.0,5.0,0.4,235.0,58.0,440.0,2021-01-01,99.0047619047619
0.3,7.18,1569.0,15.0,0.4,420.0,88.0,912.0,2021-01-01,158.60885714285712
0.3,6.98,1406.0,48.0,0.4,340.0,89.0,874.0,2021-01-01,201.22057142857145
0.3,7.29,1434.0,21.0,0.4,410.0,74.0,858.0,2021-01-01,160.25638095238097
0.3,7.49,2072.0,20.0,0.4,480.0,136.0,1190.0,2021-01-01,201.6066666666667
0.3,7.2,1416.0,12.0,0.4,385.0,102.0,822.0,2021-01-01,143.95361904761904
0.3,7.24,1409.0,15.0,0.4,365.0,97.0,812.0,2021-01-01,147.1864761904762
1.9,7.44,1462.0,12.0,0.4,402.0,88.0,832.0,2021-01-01,150.74409523809524
5.5,7.35,1241.0,12.0,0.4,337.76,21.0,728.0,2021-01-01,142.95266666666666
5.7,7.25,1106.0,6.0,0.4,301.0,17.0,698.0,2021-01-01,126.39685714285716
6.0,7.19,1018.0,5.0,0.4,279.84,19.0,612.0,2021-01-01,117.88590476190475
6.2,7.58,392.0,5.0,0.4,135.0,18.0,222.0,2021-01-01,74.6007619047619
5.9,7.48,1160.0,13.0,0.4,388.0,15.0,680.0,2021-01-01,142.2609523809524
0.3,7.42,2142.0,18.0,0.4,515.0,90.0,1220.0,2021-01-01,200.93666666666667
0.3,6.71,12310.0,204.0,0.4,1944.0,220.0,8794.0,2021-01-01,1254.039619047619
5.8,7.19,1624.0,16.0,0.4,392.0,26.0,1062.0,2021-01-01,180.80790476190475
4.3,7.26,2204.0,19.0,0.4,491.79,38.0,1248.0,2021-01-01,213.65557142857145
4.8,7.4,2186.0,18.0,0.4,444.0,28.0,1340.0,2021-01-01,215.4152380952381
6.4,7.39,1023.0,10.0,0.4,257.0,16.0,602.0,2021-01-01,126.10885714285716
4.7,7.48,420.0,8.0,0.4,135.8,5.0,238.0,2021-01-01,76.07161904761905
5.2,7.5,972.0,10.0,0.4,288.08,20.0,611.0,2021-01-01,122.8497142857143
5.4,7.38,820.0,13.0,0.4,253.0,17.0,532.0,2021-01-01,117.84980952380954
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2021-01-01,132.91828571428573
6.1,7.56,388.0,5.2,0.4,130.0,20.0,244.0,2021-01-01,75.462
5.6,7.68,522.0,5.0,0.4,160.0,20.0,315.0,2021-01-01,82.78857142857142
0.3,7.17,1505.0,8.2,0.4,365.0,98.0,880.0,2021-01-01,142.7104761904762
5.4,7.82,1086.0,7.8,0.4,255.0,76.0,642.0,2021-01-01,127.38457142857145
1.2,7.5,1232.0,11.8,0.4,250.0,86.0,720.0,2021-01-01,130.3257142857143
3.0,6.86,834.0,10.4,0.4,260.0,58.0,518.0,2021-01-01,108.15066666666668
5.9,7.49,598.0,7.0,0.4,193.72,10.0,340.0,2021-01-01,90.89733333333335
6.2,7.68,205.0,6.04,0.4,80.0,5.0,115.0,2021-01-01,62.5692380952381
5.9,8.15,395.0,5.0,0.4,155.0,21.0,241.0,2021-01-01,76.47514285714287
5.9,7.61,619.0,5.0,0.4,190.0,47.0,360.0,2021-01-01,91.27190476190475
4.6,7.63,467.0,5.0,0.4,180.0,18.0,279.0,2021-01-01,76.88200000000002
4.6,6.97,937.0,10.0,0.4,185.0,69.0,557.0,2021-01-01,115.57219047619047
2.6,7.42,2674.0,18.2,0.4,675.0,236.0,1588.0,2021-01-01,255.804
0.3,7.64,3220.0,13.2,0.4,560.0,390.0,1897.0,2021-01-01,278.5317142857143
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2021-01-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2021-01-01,132.91828571428573
0.3,7.34,1912.0,18.61,0.4,570.0,140.0,1204.0,2021-01-01,197.68561904761904
4.5,7.41,3120.0,23.0,0.4,475.0,22.0,1392.0,2021-01-01,256.94361904761905
5.0,7.08,480.0,8.0,0.4,150.0,10.0,297.0,2021-01-01,81.84838095238098
6.5,7.02,495.0,6.0,0.4,136.0,13.0,320.0,2021-01-01,84.09142857142857
4.0,7.08,852.0,7.1,0.4,290.0,58.0,512.0,2021-01-01,107.3617142857143
4.0,7.27,3890.0,27.0,0.4,674.29,43.0,2040.0,2021-01-01,326.1706190476191
5.7,7.47,998.0,10.0,0.4,235.0,15.0,612.0,2021-01-01,123.11457142857142
5.5,7.4,588.0,6.0,0.4,183.73,8.0,342.0,2021-01-01,87.35223809523809
5.8,7.48,684.0,9.0,0.4,211.94,10.0,392.0,2021-01-01,99.76828571428572
5.9,7.08,642.0,11.0,0.4,207.0,7.0,428.0,2021-01-01,102.63638095238095
3.4,7.72,829.0,6.42,0.4,230.0,41.0,466.0,2021-01-01,99.7547619047619
2.8,6.78,984.0,8.0,0.4,272.0,66.0,567.0,2021-01-01,111.7702857142857
0.3,7.32,1904.0,16.4,0.4,505.0,118.0,1180.0,2021-01-01,189.43285714285713
3.6,7.85,919.0,6.14,0.4,290.0,69.0,546.0,2021-01-01,110.31771428571429
6.2,7.47,186.0,10.0,0.4,49.68,5.0,106.0,2021-01-01,66.49923809523808
6.9,7.42,378.0,6.0,0.4,113.0,5.0,216.0,2021-01-01,75.79466666666667
4.8,7.48,520.0,5.0,0.4,155.0,30.0,296.0,2021-01-01,79.56228571428572
4.2,7.01,642.0,24.2,0.4,210.0,38.0,398.0,2021-01-01,119.0397142857143
6.0,6.94,128.0,24.0,0.4,50.0,8.0,78.0,2021-01-01,84.38304761904764
6.1,8.16,458.0,5.0,0.4,185.0,23.0,299.0,2021-01-01,83.0415238095238
3.7,7.07,1164.0,8.92,0.4,330.0,66.0,772.0,2021-01-01,134.02133333333336
7.1,7.07,440.0,8.0,0.4,135.0,8.0,254.0,2021-01-01,83.78533333333334
2.0,7.72,1218.0,5.0,0.4,285.0,86.0,720.0,2021-01-01,122.75809523809525
1.0,7.46,1382.0,10.8,0.4,460.0,98.0,842.0,2021-01-01,146.55219047619048
0.3,7.52,1177.0,8.4,0.4,305.0,88.0,702.0,2021-01-01,121.60314285714288
0.3,7.32,1624.0,10.2,0.4,365.0,90.0,942.0,2021-01-01,152.6888571428571
1.6,7.25,1426.0,12.2,0.4,300.0,104.0,798.0,2021-01-01,144.48352380952383
0.3,7.26,1245.0,12.8,0.4,310.0,58.0,712.0,2021-01-01,129.64790476190475
0.3,7.28,1500.0,14.2,0.4,355.0,112.0,856.0,2021-01-01,151.53133333333332
2.8,7.64,1480.0,7.8,0.4,325.0,120.0,842.0,2021-01-01,147.00171428571429
3.4,7.27,902.0,8.2,0.4,170.0,48.0,520.0,2021-01-01,105.2709523809524
1.2,7.48,1420.0,12.2,0.4,290.0,140.0,808.0,2021-01-01,145.45828571428575
0.3,7.82,1562.0,16.0,0.4,290.0,120.0,880.0,2021-01-01,156.71190476190478
0.3,7.68,2420.0,26.2,0.4,670.0,196.0,1620.0,2021-01-01,253.39857142857144
3.2,7.76,1080.0,12.0,0.4,260.0,106.0,640.0,2021-01-01,129.14761904761906
0.3,7.2,1094.0,14.2,0.4,265.0,82.0,632.0,2021-01-01,122.62028571428571
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2021-01-01,132.91828571428573
6.5,7.06,689.0,12.0,0.4,251.0,13.0,436.0,2021-01-01,109.62228571428571
0.3,6.99,1360.0,14.72,0.4,320.0,86.0,789.0,2021-01-01,141.55828571428572
0.3,6.86,1260.0,24.5,0.4,380.0,104.0,781.0,2021-01-01,156.1846666666667
0.3,7.2,1620.0,14.8,0.4,435.0,118.0,892.0,2021-01-01,161.06028571428573
0.3,7.22,1443.0,19.2,0.4,385.0,91.0,816.0,2021-01-01,155.56704761904766
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2021-01-01,132.91828571428573
1.1,7.2,1030.0,10.24,0.4,270.0,86.0,638.0,2021-01-01,117.07228571428571
0.3,6.65,1004.0,13.28,0.4,310.0,58.0,622.0,2021-01-01,117.10400000000001
3.1,8.41,953.0,8.42,0.4,315.0,58.0,555.0,2021-01-01,115.27771428571431
0.3,7.12,1577.0,12.61,0.4,420.0,86.0,894.0,2021-01-01,153.99323809523807
0.3,7.71,1658.0,14.86,0.4,440.0,128.0,1044.0,2021-01-01,171.18704761904763
0.3,7.3,1670.0,22.18,0.4,420.0,94.0,958.0,2021-01-01,176.16009523809524
0.3,7.28,2194.0,20.31,0.4,620.0,152.0,1382.0,2021-01-01,220.52200000000002
4.8,7.11,552.0,10.26,0.4,192.0,33.0,345.0,2021-01-01,92.19885714285714
6.3,7.49,385.0,7.0,0.4,132.0,5.0,238.0,2021-01-01,77.72733333333333
6.7,7.28,418.0,8.0,0.4,124.0,6.0,254.0,2021-01-01,81.782
6.5,7.11,394.0,6.0,0.4,118.0,5.0,238.0,2021-01-01,75.93019047619048
6.6,7.2,587.0,9.0,0.4,194.0,7.0,368.0,2021-01-01,96.46161904761905
2.0,6.66,650.0,18.8,0.4,215.0,34.0,403.0,2021-01-01,104.0897142857143
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2021-01-01,132.91828571428573
1.8,6.94,1286.0,19.61,0.4,365.0,75.0,810.0,2021-01-01,153.04504761904764
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2021-01-01,132.91828571428573
0.3,7.12,1515.0,18.81,0.4,480.0,92.0,954.0,2021-01-01,167.02657142857143
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2021-01-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2021-01-01,132.91828571428573
0.3,7.79,1620.0,10.0,0.4,400.0,68.0,925.0,2021-01-01,152.22476190476192
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2021-01-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2021-01-01,132.91828571428573
3.2,7.56,643.0,9.4,0.4,230.0,38.0,396.0,2021-01-01,93.99466666666669
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2021-01-01,132.91828571428573
0.3,6.92,1250.0,12.36,0.4,330.0,66.0,776.0,2021-01-01,132.71495238095238
3.6,7.8,1817.0,5.9,0.4,381.0,58.0,996.0,2021-01-01,163.87180952380953
0.3,7.1,1620.0,12.0,0.4,365.0,158.0,980.0,2021-01-01,160.3138095238095
2.6,7.52,788.0,9.2,0.4,185.0,58.0,482.0,2021-01-01,100.37314285714287
0.3,7.32,1932.0,14.82,0.4,460.0,138.0,1118.0,2021-01-01,184.36219047619048
2.1,7.18,1973.0,16.8,0.4,496.0,143.0,1233.0,2021-01-01,200.74685714285715
0.3,7.35,1151.0,14.2,0.4,312.0,59.0,639.0,2021-01-01,125.50866666666667
0.3,7.18,1304.0,42.0,0.4,260.0,68.0,760.0,2021-01-01,179.3461904761905
2.9,7.49,1025.0,6.82,0.4,280.0,65.0,653.0,2021-01-01,116.99266666666668
0.3,7.0,1501.0,62.0,0.4,280.0,77.0,845.0,2021-01-01,222.82666666666665
3.2,7.41,1012.0,6.12,0.4,264.0,154.0,651.0,2021-01-01,119.98428571428575
1.0,7.11,1198.0,8.24,0.4,376.0,164.0,741.0,2021-01-01,131.42485714285712
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2021-01-01,132.91828571428573
0.3,7.16,1558.0,10.2,0.4,415.0,52.0,938.0,2021-01-01,149.81209523809525
2.1,7.52,2627.0,28.4,0.4,685.0,184.0,1548.0,2021-01-01,265.11114285714285
2.3,7.09,1555.0,6.2,0.4,465.0,82.0,918.0,2021-01-01,151.07542857142857
0.3,7.05,1492.0,18.61,0.4,365.0,72.0,940.0,2021-01-01,160.32457142857143
0.3,7.92,1436.0,24.2,0.4,415.0,88.0,904.0,2021-01-01,169.5077142857143
0.3,7.04,1484.0,9.8,0.4,345.0,37.0,892.0,2021-01-01,141.22552380952382
2.0,7.21,1326.0,11.6,0.4,325.0,60.0,794.0,2021-01-01,139.702
0.3,7.05,1325.0,9.2,0.4,355.0,69.0,796.0,2021-01-01,132.30657142857143
3.1,7.67,1696.0,17.2,0.4,445.0,88.0,1018.0,2021-01-01,180.98685714285716
3.6,7.26,408.0,8.0,0.4,130.0,28.0,246.0,2021-01-01,73.54990476190476
5.1,6.98,543.0,10.0,0.4,125.0,4.0,306.0,2021-01-01,86.5732380952381
3.8,7.16,732.0,6.0,0.4,205.0,5.0,422.0,2021-01-01,91.35742857142856
3.1,7.55,886.0,12.0,0.4,190.0,61.0,522.0,2021-01-01,111.82028571428573
2.3,7.14,1604.0,10.0,0.4,375.0,70.0,912.0,2021-01-01,154.97933333333333
2.1,7.35,1232.0,12.0,0.4,355.0,35.0,701.0,2021-01-01,132.99800000000002
4.4,6.93,814.0,12.87,0.4,330.0,42.0,504.0,2021-01-01,116.374
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2021-01-01,132.91828571428573
5.1,7.24,554.0,6.92,0.4,225.0,38.0,343.0,2021-01-01,89.22980952380952
5.1,7.6,864.0,8.52,0.4,255.0,56.0,535.0,2021-01-01,113.80485714285714
4.0,7.52,896.0,10.0,0.4,285.0,53.0,574.0,2021-01-01,116.71914285714287
0.3,7.16,1680.0,18.72,0.4,360.0,132.0,1058.0,2021-01-01,175.4374285714286
4.0,7.2,669.0,11.24,0.4,200.0,37.0,418.0,2021-01-01,99.5122857142857
3.8,7.06,1032.0,8.32,0.4,290.0,69.0,651.0,2021-01-01,121.93761904761904
0.3,7.08,1162.0,10.12,0.4,300.0,78.0,732.0,2021-01-01,123.93704761904765
2.9,7.15,1067.0,15.12,0.4,320.0,58.0,661.0,2021-01-01,132.5057142857143
3.9,7.34,1218.0,12.0,0.4,305.0,79.0,715.0,2021-01-01,138.82095238095238
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2021-01-01,132.91828571428573
6.8,7.55,646.0,5.0,0.4,280.0,12.0,372.0,2022-01-01,96.45361904761904
6.5,7.48,684.0,2.0,0.4,280.0,12.0,394.0,2022-01-01,93.01628571428573
6.5,7.69,477.0,8.0,0.4,280.0,8.0,276.0,2022-01-01,90.18228571428573
6.7,7.61,890.0,3.0,0.4,280.0,14.0,490.0,2022-01-01,106.96190476190479
5.6,7.45,565.0,2.2,0.4,280.0,46.0,362.0,2022-01-01,86.93647619047621
5.5,7.52,559.0,2.8,0.4,280.0,54.0,346.0,2022-01-01,87.15514285714288
5.0,11.11,1438.0,24.8,0.4,280.0,72.0,892.0,2022-01-01,182.9879047619048
5.4,7.73,554.0,5.2,0.4,280.0,28.0,348.0,2022-01-01,89.67114285714285
5.2,7.46,569.0,6.8,0.4,280.0,30.0,352.0,2022-01-01,92.0321904761905
6.0,7.48,560.0,2.8,0.4,280.0,27.0,348.0,2022-01-01,87.28828571428572
5.8,7.34,592.0,4.7,0.4,280.0,38.0,372.0,2022-01-01,92.31028571428574
5.9,7.19,545.0,7.4,0.4,280.0,36.0,338.0,2022-01-01,93.37923809523812
6.0,7.85,389.0,2.2,0.4,280.0,19.0,244.0,2022-01-01,75.8177142857143
6.0,7.81,393.0,2.8,0.4,280.0,21.0,246.0,2022-01-01,77.04419047619048
5.9,8.03,372.0,3.6,0.4,280.0,18.0,238.0,2022-01-01,77.15257142857142
5.7,7.95,371.0,5.2,0.4,280.0,16.0,234.0,2022-01-01,78.69485714285715
5.7,7.96,444.0,4.8,0.4,280.0,20.0,284.0,2022-01-01,83.10390476190477
6.0,7.83,407.0,3.2,0.4,280.0,24.0,252.0,2022-01-01,78.62028571428573
1.0,7.97,1807.0,10.6,0.4,280.0,176.0,1120.0,2022-01-01,172.44428571428574
4.8,8.14,771.0,8.7,0.4,280.0,52.0,492.0,2022-01-01,109.56076190476192
4.8,7.46,856.0,29.6,0.4,280.0,44.0,530.0,2022-01-01,146.18952380952382
6.0,7.72,570.0,6.8,0.4,280.0,33.0,354.0,2022-01-01,94.98676190476189
6.2,7.67,494.0,7.0,0.4,280.0,8.0,280.0,2022-01-01,88.45952380952382
6.5,7.32,562.0,10.0,0.4,280.0,8.0,321.0,2022-01-01,97.79419047619048
5.9,7.08,574.0,8.0,0.4,280.0,10.0,329.0,2022-01-01,93.40104761904765
5.9,7.25,656.0,9.0,0.4,280.0,13.0,360.0,2022-01-01,99.63952380952381
6.1,7.22,594.0,14.0,0.4,280.0,9.0,324.0,2022-01-01,104.16438095238097
2.7,7.21,1773.0,12.0,0.4,280.0,22.0,988.0,2022-01-01,163.13733333333334
6.0,7.1,845.0,9.0,0.4,280.0,14.0,482.0,2022-01-01,111.89314285714286
5.8,8.26,479.0,14.0,0.4,280.0,22.0,302.0,2022-01-01,100.70933333333333
5.6,8.18,563.0,40.0,0.4,280.0,23.0,360.0,2022-01-01,147.2509523809524
5.2,8.11,476.0,6.8,0.4,280.0,24.0,300.0,2022-01-01,87.15761904761905
5.8,8.02,1051.0,6.2,0.4,280.0,68.0,652.0,2022-01-01,126.01885714285717
5.6,8.35,1068.0,7.4,0.4,280.0,70.0,672.0,2022-01-01,129.51742857142858
5.6,7.75,1394.0,9.6,0.4,280.0,108.0,864.0,2022-01-01,154.0772380952381
6.2,7.87,652.0,9.0,0.4,280.0,14.0,374.0,2022-01-01,102.0524761904762
6.3,7.37,797.0,12.0,0.4,280.0,17.0,474.0,2022-01-01,116.13342857142858
6.0,8.02,816.0,7.0,0.4,280.0,14.0,449.0,2022-01-01,107.58819047619048
6.2,7.89,730.0,6.0,0.4,280.0,16.0,408.0,2022-01-01,101.61590476190476
6.0,8.08,545.0,2.2,0.4,280.0,38.0,346.0,2022-01-01,87.22514285714287
5.4,8.12,675.0,4.6,0.4,280.0,44.0,418.0,2022-01-01,97.51733333333334
6.3,7.32,714.0,5.0,0.4,280.0,9.0,402.0,2022-01-01,98.23219047619048
6.0,7.4,767.0,3.0,0.4,280.0,12.0,420.0,2022-01-01,97.08857142857144
6.1,7.43,789.0,4.0,0.4,280.0,12.0,440.0,2022-01-01,100.71238095238095
0.3,7.76,1448.0,17.2,0.4,280.0,103.0,898.0,2022-01-01,154.41828571428573
0.3,7.75,1355.0,20.6,0.4,280.0,98.0,854.0,2022-01-01,154.3805714285714
0.3,7.96,1391.0,28.6,0.4,280.0,106.0,862.0,2022-01-01,169.49457142857142
0.3,7.94,1878.0,9.2,0.4,280.0,146.0,1164.0,2022-01-01,171.15247619047616
0.3,7.83,1429.0,12.0,0.4,280.0,107.0,886.0,2022-01-01,145.1989523809524
0.3,7.93,1422.0,8.8,0.4,280.0,94.0,901.0,2022-01-01,140.07276190476193
1.8,7.44,1418.0,9.2,0.4,280.0,108.0,892.0,2022-01-01,144.32742857142858
5.9,7.56,1650.0,14.0,0.4,280.0,24.0,942.0,2022-01-01,169.746
5.8,7.68,1546.0,18.0,0.4,280.0,22.0,940.0,2022-01-01,172.38857142857142
6.6,7.72,1272.0,12.0,0.4,280.0,19.0,732.0,2022-01-01,145.8507619047619
6.2,7.31,1437.0,8.0,0.4,280.0,18.0,932.0,2022-01-01,152.72314285714285
6.7,7.25,901.0,6.0,0.4,280.0,14.0,521.0,2022-01-01,113.05085714285717
6.0,8.13,481.0,2.6,0.4,280.0,42.0,304.0,2022-01-01,83.99438095238096
6.0,7.28,313.0,5.6,0.4,280.0,21.0,200.0,2022-01-01,75.81666666666666
6.3,7.01,1708.0,25.0,0.4,280.0,47.0,982.0,2022-01-01,192.61838095238096
0.3,7.84,2487.0,32.6,0.4,280.0,276.0,1566.0,2022-01-01,254.53133333333332
0.3,6.87,5368.0,242.0,0.4,280.0,158.0,3210.0,2022-01-01,757.092380952381
6.3,7.26,1768.0,12.0,0.4,280.0,38.0,1010.0,2022-01-01,175.1052380952381
5.3,7.28,1120.0,14.0,0.4,280.0,17.0,622.0,2022-01-01,134.2293333333333
5.2,7.19,2856.0,22.0,0.4,280.0,41.0,1626.0,2022-01-01,253.8632380952381
5.6,7.53,1949.0,20.0,0.4,280.0,31.0,1112.0,2022-01-01,196.9255238095238
6.3,7.11,1142.0,6.0,0.4,280.0,27.0,648.0,2022-01-01,126.47685714285714
6.4,7.27,1458.0,10.0,0.4,280.0,36.0,830.0,2022-01-01,153.1309523809524
5.4,7.5,1114.0,12.0,0.4,280.0,23.0,634.0,2022-01-01,132.33438095238094
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2022-01-01,132.91828571428573
6.1,8.33,522.0,3.8,0.4,280.0,36.0,328.0,2022-01-01,88.73066666666668
5.5,8.14,602.0,6.2,0.4,280.0,69.0,386.0,2022-01-01,97.67276190476191
0.3,7.68,1447.0,10.4,0.4,280.0,108.0,912.0,2022-01-01,144.3012380952381
2.2,8.39,1618.0,3.8,0.4,280.0,174.0,1004.0,2022-01-01,153.6562857142857
0.3,7.06,1434.0,10.8,0.4,280.0,84.0,886.0,2022-01-01,141.08561904761908
1.8,7.47,1021.0,9.6,0.4,280.0,86.0,622.0,2022-01-01,117.7212380952381
5.7,7.6,1016.0,12.0,0.4,280.0,20.0,578.0,2022-01-01,127.23685714285715
